"title","url","stars","name","reviewUrl","text"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lucas Anastasio","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poclMyVlZjV3RzUW1Rek5VRmZYMWRIUzBsYWQwRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjhrS2VVcWtsQmQzNUFfX1dHS0lad0E%7C%7C?hl=es-419","Excelnte"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","matilde amicucci","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210RFF6WjBVV05MYWxGcWQySnpja3RCUm5kTFlXYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmtDQzZ0UWNLalFqd2JzcktBRndLYWc%7C%7C?hl=es-419","Muy rico el helado y el alfajor de pistacho"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Axel Baez","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psRldqSkVTRkpYYTBGM01FOVViblpYVURBMFdFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjlFWjJESFJXa0F3ME9UbnZXUDA0WEE%7C%7C?hl=es-419","El helado más rico del planeta es de luciannos.
Me atendió Alan, la verdad que un genio, tiene toda la onda."
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Gonzalo Blanco","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tONk5ERklMVXA2WkhCelVVdzRibkZVVVVoSFdrRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkN6NDFILUp6ZHBzUUw4bnFUUUhHWkE%7C%7C?hl=es-419","Excelente atención de Anahí, encontré el local muy lindo, muy innovadora la propuesta y muy limpio todo"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","4","Denise Milo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsRWNUVk1jaTFIZVZGTVJsaFJPWGQwZGpSVllsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOklEcTVMci1HeVFMRlhROXd0djRVYlE%7C%7C?hl=es-419","Buena atención del chico de la caja"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","4","Roberto Gómez Fernández","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGclUxWkVXalZoU201MmNEUnNlSEF5WldreFYyYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlFrU1ZEWjVhSm52cDRseHAyZWkxV2c%7C%7C?hl=es-419","Rico y rápido"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Arq. Ailen Stasi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pocFozSnZjVTlNUTNKSWMyUjFXRzVqV2xvNGIxRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjhpZ3JvcU9MQ3JIc2R1WG5jWlo4b1E%7C%7C?hl=es-419","Muy amables Alan y Santino"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Juan Azzurro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xFNGVXdE9UVkpxU1dGWlluWTRZMTlYWDFob1VFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlE4eWtOTVJqSWFZYnY4Y19XX1hoUEE%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Martina Donadio","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wbGEwZGxOemRVWTNSYVkxRnRNWFJvWDFodlkzYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnpla0dlNzdUY3RaY1FtMXRoX1hvY3c%7C%7C?hl=es-419","Riquisimos los helados y para destacar la atencion del personal, muy amorosos 🩷"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Nina Richelmini","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210dE9HdHdXR2hwTTBFdFRYZDBhV1ZHV0RKT1ZXYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmttOGtwWGhpM0EtTXd0aWVGWDJOVWc%7C%7C?hl=es-419","Hernán, Rocio y Anita excelente atención, muy amables!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Milena Melgarejo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGR00zYzFWbFF5UmtwR2MzcDZOVEUwV25kVFYxRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlFGM3c1VlQyRkpGc3p6NTE0WndTV1E%7C%7C?hl=es-419","nos atendieron muy bien hernan y rocio🫶🏻"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Camila Zaragoza","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200M1p6RTBYMFoyVnpGM1YxZG5XWEpWZUMxbWJsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOm43ZzE0X0Z2VzF3V1dnWXJVeC1mblE%7C%7C?hl=es-419","La atención del equipo fue excelente, el helado riquísimo, equipo que se nota que trabajan de 10, la verdad que es un lugar inolvidable y si tiene que pasar que vengan, los baños y comida espectacular, destacable atención. Me atendieron perfecta"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Martin Destefano","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w4d2F6SnBiWGRWWm05WWVqZHljVUZuTFZrM09HYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOl8wazJpbXdVZm9YejdycUFnLVk3OGc%7C%7C?hl=es-419","Excelente servicio de Ana! Muy bueno las recomendaciones."
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Antonella Hasan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1elpsVlNRa3N0ZEMxNVUwOTFSbTUzVVhWRWRGRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOk5zZlVSQkstdC15U091Rm53UXVEdFE%7C%7C?hl=es-419","El local muy limpio, el chico que atiende es un amor y ni hablar lo rico que es el helado🫶🏼"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Mora Etcheguia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wSk9VOUZjMWRyVUROVGJVZENRVzlVWW1ONlltYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnpJOU9Fc1drUDNTbUdCQW9UYmN6Ymc%7C%7C?hl=es-419","Alan y tino nos atendieron muy bien"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Mia Elena","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSc1dXOHlNM05mUkdGRlZIZHVTa3BpV1ZKdGIyYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlRsWW8yM3NfRGFFVHduSkpiWVJtb2c%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Valentina De Seta","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZM1VuVjFTMGR6WDJSeFkwOUZabGsyTlRGVVNFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjY3UnV1S0dzX2RxY09FZlk2NTFUSEE%7C%7C?hl=es-419","alan y santino muy amables"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Dariana Podversich","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGNmNHcHpXRkptYkRCR1h5MHRhMGxJVkdGM1JrRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkF6cGpzWFJmbDBGXy0ta0lIVGF3RkE%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Alan David Almada","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWb1JEZDRlRzFPVHpsRk9WRjVkMjF6VW5CSVJFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlVoRDd4eG1OTzlFOVF5d21zUnBIREE%7C%7C?hl=es-419","muy rico, Alan atiende con una buena ondaa!, buenisimo el sabor de queque 11/10"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Irlanda Terrazas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psd1ZHVXhjRWRUTVVoVldHcDRSazkwVkVoZlJYYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjlwVGUxcEdTMUhVWGp4Rk90VEhfRXc%7C%7C?hl=es-419","Hermoso la nueva remodelación , la atención de Rosio 10/10"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Emma Groenenberg","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsdE9HdzVTVkY1WlRaSWNHTnhURVpvWlU5YWRFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkltOGw5SVF5ZTZIcGNxTEZoZU9adEE%7C%7C?hl=es-419","Me atendido Rocio! Genios todos, la mejor heladería siempre"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lautaro agustin Acevedo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOVVpUazFaREJYZG1wd01WZFBaR2huTTFaNVJFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjNUZTk1ZDBXdmpwMVdPZGhnM1Z5REE%7C%7C?hl=es-419","De diez el helado, pero la atención de Alan y Santino de primera. Yo les aumentaría el sueldo jaja"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Gloria Alderete Cornejo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psUVEyMXhSMkZLVVhrMmVFTnZWbVZvYVcxSlUzYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjlQQ21xR2FKUXk2eENvVmVoaW1JU3c%7C%7C?hl=es-419","Muy buena experiencia!!! Excelente el servicio de los chicos 😁"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","4","SeeTheWorld","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200MWFrTTVMVXR4VWpGb1ZEVmFVVWx5Y21oSmEzYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOm41akM5LUtxUjFoVDVaUUlycmhJa3c%7C%7C?hl=es-419","We stopped here for gelato and it was delicious. I got a medium cup with a scoop of pistachio and a scoop of coconut. I enjoyed every bit of it. The pistachio had a bit of salt in it, which worked well. The coconut had some flakes and a little bit of cookie. It was creamy and wonderful."
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Luji Giordano","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21rdGJuQjZYMVE0YW0xclNuQjNlRlF4YzBsNlEwRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmktbnB6X1Q4am1rSnB3eFQxc0l6Q0E%7C%7C?hl=es-419","Excelente servicio! Todos muy copados y amorosos!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Ramiro Arias","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoMlNIazVjVk13YzBweU5rRmtSMk5uVDNGRGVtYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlh2SHk5cVMwc0pyNkFkR2NnT3FDemc%7C%7C?hl=es-419","Leo es un crack"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lux Enterprise","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0dGFtMUNUbGhDV1hWaVJWOTFNVFZGTTNkV1dYYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOk4tam1CTlhCWXViRV91MTVFM3dWWXc%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Agustina Vazquez Acuña","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psRUxXSlhXSEkxVTFsSVEzbzVhVEJ1TkdWS1VYYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjlELWJXWHI1U1lIQ3o5aTBuNGVKUXc%7C%7C?hl=es-419","Excelente atención de Santino y Adam. Gran helado !"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lu Velazquez","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wR1FYbE1aV1l5Wm1oYVVtOU5ObFp3UVRWNVZXYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmpGQXlMZWYyZmhaUm9NNlZwQTV5VWc%7C%7C?hl=es-419","Excelente atención y rapidez!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Pilar Ocampos","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5b2VuaE1hVFYxT1cxR1YxRjBWWE5pVUZOYVgyYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOl9oenhMaTV1OW1GV1F0VXNiUFNaX2c%7C%7C?hl=es-419","Excelente servicio de Alan y Tino!! Muy rico los helados!!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lucila Doglio","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxM09HUkxNalJtY0ZKc1dWTjFlR2xzWVdKM1dHYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOi13OGRLMjRmcFJsWVN1eGlsYWJ3WGc%7C%7C?hl=es-419","Alan y tino lo massssssssssssssssd"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Lucia Piccirilli","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWRGJFcGtWSEJmZUdsS2NYbFpkMXBQUm5NdExVRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkVDbEpkVHBfeGlKcXlZd1pPRnMtLUE%7C%7C?hl=es-419","Excelente atención de Tino y Alan"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Francesca Ciarmatori","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sSVJrbGxORWh1TlVGQ01sOUxWbTFLV2pWcVluYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmlIRkllNEhuNUFCMl9LVm1KWjVqYnc%7C%7C?hl=es-419","Alan y Desire nos trataron super bien!! Muy buena atencion!!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Ignacio Campana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kcVlTMUdUMmhuYVVWcVlqWjFTV2s0WlRoMVMwRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOndqYS1GT2hnaUVqYjZ1SWk4ZTh1S0E%7C%7C?hl=es-419","Alan y Desire, nos trataron muy bien, muy buena atención"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Giovanna García Graterol","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0bWVGTlhMVkY1WTJONE5rdHhUMnBGWDFjNGNtYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOktmeFNXLVF5Y2N4NktxT2pFX1c4cmc%7C%7C?hl=es-419","El lugar ahora que está remodelado es un 10/10 y destacó la atención de Alan y Desire su hoe"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Luckyeducation","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5U1luWlRiMDVMY0RSWlMzcDZiVGw0WlRRd1ZsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOk9SYnZTb05LcDRZS3p6bTl4ZTQwVlE%7C%7C?hl=es-419","Excelente atención de Alan! Mejor helado de argentina"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Milagros Marchi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214RWMwdEpRbGxHYXpoU1ZXeExWVGRZYlhSSFpWRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmxEc0tJQllGazhSVWxLVTdYbXRHZVE%7C%7C?hl=es-419","La nave espacial muy buena! Alan y Desire nos trataron d 10 🤍🤍"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Alan Vera","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKeVpHaE5ZbVZ3WTFSNU5FMUROV0pvVFRZd00yYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkJyZGhNYmVwY1R5NE1DNWJoTTYwM2c%7C%7C?hl=es-419","muy buena atencion!!! cracks los chicos! mencion especial para Alan!"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Valeria Tapia Lopez","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25obU9FTjNXR0ZVUlZGNFlrMU5lR1JJYjJWUGJVRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnhmOEN3WGFURVF4Yk1NeGRIb2VPbUE%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Morena Junco","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0dlVWaEtjRUpPZVVkcVVsZFVSR3BRUlhCdVNIYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOktvUVhKcEJOeUdqUldURGpQRXBuSHc%7C%7C?hl=es-419","Muy buena atención 👏"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","gonzalo franzo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twU2NEVmpORFYyZUZscWRTMURhVmt6ZWt4SFdHYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkpScDVjNDV2eFlqdS1DaVkzekxHWGc%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","4","Linda Isabel Viloria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGU2RYYzBaRXBMY0RoUVJEQk5ZVUkwYXpsNlpuYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkFSdXc0ZEpLcDhQRDBNYUI0azl6Znc%7C%7C?hl=es-419","Lindo el lugar aunque me gustaba más la estética antes. Los chicos muy amables pero siento que necesitan más personal.

Sabores deliciosos, los número 1 en Argentina"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Romina","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGT1ozaFhNelF6WDBsblVYYzVNRkJ0UkZOdk4zYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlFOZ3hXMzQzX0lnUXc5MFBtRFNvN3c%7C%7C?hl=es-419","Buena atención de facu, muy rico todo. Mi favorito es el dubai y el gianduiotto"
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Macarena Costa Aldao","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21veE9GRjZWbUY0TVhWcFluazVTalZXYzJWNE1HYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmoxOFF6VmF4MXVpYnk5SjVWc2V4MGc%7C%7C?hl=es-419",
"Lucciano's Aguero","https://www.google.com/maps/search/?api=1&query=Lucciano's%20Aguero&query_place_id=ChIJK3I6KlPLvJURm0d4Q6vP1AU","5","Familia Izquierdo Quintana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OSlJXdHBUVzVpTlZGVlMyWjZVekJaV0d0RGNGRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnNJRWtpTW5iNVFVS2Z6UzBZWGtDcFE%7C%7C?hl=es-419","Excelente atención.
Muy cordiales"
