"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Lucciano's Aguero","5","Excelente servicio.
Hernan, rocio y Dani👏","2026-05-27T02:37:00.998Z","thiago Rodríguez","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnMVJHMUxVRU5wY0RaTmFHZHlZVTE1VjJwRlFVRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlg1RG1LUENpcDZNaGdyYU15V2pFQUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108847839149648550400?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Rocio y Anita las números uno, una paciencia  única jajaja, muy buenas sugerencias 👏🏼👏🏼","2026-05-26T21:50:01.900Z","Santiago Ramirez","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tjd2JYUnhMVFpuZUd4WFZYZDBTMFJ2YkZKMVRIYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkcwbXRxLTZneGxXVXd0S0RvbFJ1THc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104398413234697897713?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","anita y ricio atencion 10/10","2026-05-26T21:49:54.844Z","santuka caceres","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCUFNXMTNjbEF0ZVZsYVoyVnVhVTlRVFVsdllYYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjBPSW13clAteVlaZ2VuaU9QTUlvYXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113379150560245349878?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-26T20:40:35.171Z","Liliana Cerviño","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ocExVUkpiVko1VG05eFptbHJTM3BNYUhwdmRVRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmhpLURJbVJ5Tm9xZmlrS3pMaHpvdUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117280106256770539910?hl=es-419",,,,"0",
"Lucciano's Aguero","5",,"2026-05-26T18:09:58.085Z","Claudio Rodriguez","313","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEN182VHRBRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CIHM0ogKEICAgICD7_6TtAE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/118122866015233485248?hl=es-419","¡Hola, Claudio! 💫 Muchas gracias por tu reseña. ¡Te esperamos de nuevo  muy pronto!","2024-04-08T12:11:25.000Z",,"0",
"Lucciano's Aguero","4",,"2026-05-26T13:58:57.838Z","Lucho Carrerah","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kT016ZFZUbWRLVGpWVE0yMTVVRFJwWkdsNFJtYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmdOMzdVTmdKTjVTM215UDRpZGl4Rmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115587754673988254062?hl=es-419",,,,"0",
"Lucciano's Aguero","5","Excelente atención Alan y Hernán!","2026-05-25T23:52:48.088Z","MARIA VICTORIA GOMEZ","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214aFRrUXRjazlMV1d0Uk9YbENRbFJDUkhGTlRsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmxhTkQtck9LWWtROXlCQlRCRHFNTlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116461122295014758840?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Muy buena atención de Alan y Hernán!","2026-05-25T23:51:00.490Z","Giovanna Barreto","8","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0SlN6UmZhWFphWVhaMVlsRkpXalIxTFZOeVVsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOktJSzRfaXZaYXZ1YlFJWjR1LVNyUlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/103589216419931653915?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Los helados más ricos del mundo. Me atendió Tomi, un capo","2026-05-25T23:23:32.871Z","patronus burger","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxcU9Fd3RibWR4VWpScWVHZGthWGszWTNVMWVrRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOi1qOEwtbmdxUjRqeGdkaXk3Y3U1ekE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104641193300927462985?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-24T21:16:36.777Z","Fernanda Palomo","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5MVFUVkNNM3A2WVd3MWQxbFFabFJ1Wm5sdk9YYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOl91QTVCM3p6YWw1d1lQZlRuZnlvOXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108994713661439467849?hl=es-419",,,,"0",
